2025-11-17 04:16:22,957 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:16:22,960 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:16:23,168 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:17:46,991 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:17:47,011 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:17:47,030 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:17:47,036 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:17:47,244 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:28:41,364 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:28:41,386 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:28:41,407 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:28:41,412 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:28:41,623 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:33:44,485 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:33:44,507 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:33:44,526 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:33:44,528 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:33:44,737 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:36:12,714 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:36:12,732 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:36:12,750 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:36:12,754 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:36:12,963 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:36:36,303 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:36:36,320 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:36:36,341 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:36:36,343 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:36:36,552 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:48:18,568 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:48:18,588 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:48:18,607 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:48:18,609 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:48:18,820 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:57:09,558 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:57:09,573 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:57:09,591 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:57:09,593 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:57:09,802 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 04:59:29,369 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 04:59:29,395 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 04:59:29,417 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 04:59:29,425 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 04:59:29,633 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 05:00:55,169 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 05:00:55,192 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 05:00:55,212 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 05:00:55,215 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 05:00:55,424 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 05:01:28,506 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 05:01:28,530 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 05:01:28,554 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 05:01:28,560 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 05:01:28,770 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
2025-11-17 05:32:00,448 INFO:default_dpm.py:277:(MainThread)Starting Data Processing Module
2025-11-17 05:32:00,479 INFO:default_dpm.py:209:(MainThread)Start new app process
2025-11-17 05:32:00,501 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state LOADING
2025-11-17 05:32:00,505 INFO:default_dpm.py:192:(MainThread)App 0301_0 is importing from RawData+1_0+030
2025-11-17 05:32:00,713 INFO:default_dpm.py:203:(MainThread)App 0301_0 enters to new state CONFIGURE
